Name	description - not loaded	Id	Token	Selectable0	Selectable1	Selectable2	Selectable3	Selectable4	Selectable5	Selectable6	Selectable7	SizeX	SizeY	FrameCnt0	FrameCnt1	FrameCnt2	FrameCnt3	FrameCnt4	FrameCnt5	FrameCnt6	FrameCnt7	FrameDelta0	FrameDelta1	FrameDelta2	FrameDelta3	FrameDelta4	FrameDelta5	FrameDelta6	FrameDelta7	CycleAnim0	CycleAnim1	CycleAnim2	CycleAnim3	CycleAnim4	CycleAnim5	CycleAnim6	CycleAnim7	Lit0	Lit1	Lit2	Lit3	Lit4	Lit5	Lit6	Lit7	BlocksLight0	BlocksLight1	BlocksLight2	BlocksLight3	BlocksLight4	BlocksLight5	BlocksLight6	BlocksLight7	HasCollision0	HasCollision1	HasCollision2	HasCollision3	HasCollision4	HasCollision5	HasCollision6	HasCollision7	IsAttackable0	Start0	Start1	Start2	Start3	Start4	Start5	Start6	Start7	EnvEffect	IsDoor	BlocksVis	Orientation	Trans	OrderFlag0	OrderFlag1	OrderFlag2	OrderFlag3	OrderFlag4	OrderFlag5	OrderFlag6	OrderFlag7	PreOperate	Mode0	Mode1	Mode2	Mode3	Mode4	Mode5	Mode6	Mode7	Yoffset	Xoffset	Draw	Red	Green	Blue	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	SubClass	Xspace	Yspace	NameOffset	MonsterOK	ShrineFunction	Restore	Parm0	Parm1	Parm2	Parm3	Parm4	Lockable	Gore	Sync	Damage	Overlay	CollisionSubst	Left	Top	Width	Height	OperateFn	PopulateFn	InitFn	ClientFn	RestoreVirgins	BlockMissile	DrawUnder	OpenWarp	AutoMap
icecaveshrine2	icecave_	472	8i	1	0	0	0	0	0	0	0	2	2	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
cagedwussie1	caged fellow	473	60	0	0	0	0	0	0	0	0	3	3	1	0	0	1	0	0	0	0	0	0	0	0	128	128	128	128	1	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	28	29	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-150	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	62	0	0	0	0	0	310
Ancient Statue 3	statue	474	60	1	0	1	0	0	0	0	0	3	3	1	20	1	16	1	0	0	0	48	128	0	128	128	128	128	128	1	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	-5	-5	1	255	255	255	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	-150	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	62	0	63	0	0	0	0	0	0
Ancient Statue 1	statue	475	61	1	0	1	0	0	0	0	0	3	3	1	20	1	16	1	0	0	0	48	128	0	128	128	128	128	128	1	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	-5	-5	1	255	255	255	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	-150	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	63	0	64	0	0	0	0	0	0
Ancient Statue 2	statue	476	62	1	0	1	0	0	0	0	0	3	3	1	20	1	16	1	0	0	0	48	128	0	128	128	128	128	128	1	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	-10	-8	1	255	255	255	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	-150	0	0	1	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	64	0	65	0	0	0	0	0	0
deadbarbarian	seige/wilderness	477	8j	1	0	0	0	0	0	0	0	2	3	1	9	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	0	0	0	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
clientsmoke	client smoke	478	oz	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
icecaveshrine2	icecave_	479	8k	1	0	0	0	0	0	0	0	2	2	20	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
icecave_torch1	icecave_	480	8L	0	0	0	0	0	0	0	0	1	1	20	1	1	0	0	0	0	0	200	128	128	128	128	128	128	128	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-85	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
icecave_torch2	icecave_	481	8m	0	0	0	0	0	0	0	0	1	1	20	1	1	0	0	0	0	0	200	128	128	128	128	128	128	128	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-85	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ttor	expansion tiki torch	482	2p	0	0	0	0	0	0	0	0	1	1	22	22	22	0	0	0	0	0	128	128	128	128	128	128	128	128	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-85	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
manashrine	baals	483	8n	1	0	0	0	0	0	0	0	2	2	1	13	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	0	1	2	172	0	0	0	0	0	0	100	0	0	2	172	0	0	2	2	1	0	0	0	0	0	310
healthshrine	baals	484	8o	1	0	0	0	0	0	0	0	2	2	1	13	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	0	1	1	172	0	0	0	0	0	0	100	0	0	2	172	0	0	2	2	1	0	0	0	0	0	310
tomb1	baal's lair	485	8p	1	0	0	0	0	0	0	0	5	3	1	5	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	0	0	0	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
tomb2	baal's lair	486	8q	1	0	0	0	0	0	0	0	5	3	1	6	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	0	0	0	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
tomb3	baal's lair	487	8r	1	0	0	0	0	0	0	0	5	3	1	6	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	0	0	0	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
magic shrine	baal's lair	488	8s	1	0	0	0	0	0	0	0	2	2	20	20	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
torch1	baal's lair	489	8t	0	0	0	0	0	0	0	0	1	1	20	1	1	0	0	0	0	0	200	128	128	128	128	128	128	128	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-85	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
torch2	baal's lair	490	8u	0	0	0	0	0	0	0	0	1	1	20	1	1	0	0	0	0	0	200	128	128	128	128	128	128	128	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-85	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
manashrine	snowy	491	8v	1	0	0	0	0	0	0	0	3	3	1	13	1	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	0	1	2	172	0	0	0	0	0	0	100	0	0	2	172	0	0	2	2	1	0	0	0	0	0	310
healthshrine	snowy	492	8w	1	0	0	0	0	0	0	0	3	3	1	13	1	1	0	0	0	0	256	125	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-95	0	0	1	1	282	0	0	0	0	0	0	100	0	0	1	282	0	0	2	2	1	0	0	0	0	0	310
well	snowy	493	8x	1	1	0	0	0	0	0	0	4	4	10	10	1	0	0	0	0	0	128	128	128	256	256	256	256	256	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	0	1	750	128	1	3	0	0	0	1	100	0	0	0	0	0	0	22	8	16	0	0	0	0	0	309
Waypoint	baals_waypoint	494	8y	1	0	1	0	0	0	0	0	5	5	1	20	20	0	0	0	0	0	200	200	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	23	0	17	0	0	0	0	0	307
magic shrine	snowy_shrine3	495	8z	1	0	0	0	0	0	0	0	2	2	20	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
Waypoint	wilderness_waypoint	496	5a	1	0	1	0	0	0	0	0	5	5	1	20	20	0	0	0	0	0	200	200	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	23	0	17	0	0	0	0	0	307
magic shrine	snowy_shrine3	497	5b	1	0	0	0	0	0	0	0	3	3	21	16	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
well	baalslair	498	5c	1	1	0	0	0	0	0	0	3	3	10	10	1	0	0	0	0	0	128	128	128	256	256	256	256	256	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	0	1	750	128	1	3	0	0	0	0	100	0	0	0	0	0	0	22	8	16	0	0	0	0	0	309
magic shrine2	baal's lair	499	5d	1	0	0	0	0	0	0	0	2	4	13	13	1	1	0	0	0	0	256	125	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
object1	snowy	500	5e	1	0	0	0	0	0	0	0	2	2	1	10	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	18	0	0	0	0	0	0	0	100	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
woodchestL	snowy	501	5f	1	0	0	0	0	0	0	0	1	3	1	10	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	20	0	0	0	0	1	0	0	100	0	0	20	0	0	0	4	3	3	0	1	0	0	0	0
woodchestR	snowy	502	5g	1	0	0	0	0	0	0	0	3	1	1	11	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	20	0	0	0	0	1	0	0	100	0	0	20	0	0	0	4	3	3	0	1	0	0	0	0
magic shrine	baals_shrine3	503	5h	1	0	0	0	0	0	0	0	3	3	13	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
woodchest2L	snowy	504	5f	1	0	0	0	0	0	0	0	2	3	1	8	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	20	0	0	0	0	1	0	0	100	0	0	20	0	0	0	4	3	3	0	1	0	0	0	0
woodchest2R	snowy	505	5f	1	0	0	0	0	0	0	0	3	2	1	8	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	0	1	20	0	0	0	0	1	0	0	100	0	0	20	0	0	0	4	3	3	0	1	0	0	0	0
swingingheads	snowy	506	5k	0	0	0	0	0	0	0	0	5	2	22	0	0	0	0	0	0	0	120	60	175	256	256	256	256	256	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
debris	snowy	507	5l	0	0	0	0	0	0	0	0	4	4	22	0	0	0	0	0	0	0	120	60	175	256	256	256	256	256	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
pene	Pen breakable door	508	2q	1	0	0	0	0	0	0	0	1	7	1	10	1	0	0	0	0	0	128	128	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	-85	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	61	3	0	0	0	0	0	0	0
magic shrine	temple	509	5h	1	0	0	0	0	0	0	0	4	3	20	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
mrpole	snowy	510	5k	0	0	0	0	0	0	0	0	5	5	21	0	0	0	0	0	0	0	60	60	175	256	256	256	256	256	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Waypoint	icecave 	511	5a	1	0	1	0	0	0	0	0	5	5	1	20	20	0	0	0	0	0	200	200	100	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	23	0	17	0	0	0	0	0	307
magic shrine	temple	512	5t	1	0	0	0	0	0	0	0	2	2	17	9	1	1	0	0	0	0	80	80	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	1	0	0	-235	0	0	1	3	206	0	0	0	0	0	0	100	0	0	3	206	0	0	2	2	1	0	0	0	0	0	310
well	temple	513	5q	1	1	0	0	0	0	0	0	4	4	10	10	1	0	0	0	0	0	128	128	128	256	256	256	256	256	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	0	1	750	128	1	3	0	0	0	0	100	0	0	0	0	0	0	22	8	16	0	0	0	0	0	309
torch1	temple	514	5r	0	0	0	0	0	0	0	0	1	3	20	1	1	0	0	0	0	0	128	128	128	128	128	128	128	128	1	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-85	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
